species,type,lat,lon,basin,year,suitability
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1987,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1988,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1989,0.9166666666666666
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1990,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1991,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1992,0.9333333333333333
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1993,0.9333333333333333
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1994,0.9375
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1995,0.9375
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1996,0.9333333333333333
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1997,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1998,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,1999,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2000,0.7857142857142857
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2001,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2002,0.9375
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2003,0.9375
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2004,0.9375
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2005,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2006,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2007,0.9333333333333333
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2008,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2009,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2010,0.9333333333333333
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2011,0.6
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2012,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2013,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2014,0.8571428571428571
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2015,0.9166666666666666
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2016,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2017,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2018,1
White Shrimp,presence,30.04861,-93.31833,Calcasieu,2019,0
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2010,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2011,0.75
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2012,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2013,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2014,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2015,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2016,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2017,1
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2018,0.9166666666666666
White Shrimp,presence,30.07778,-89.48417,Pontchartrain,2019,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2000,0.6666666666666666
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2001,0.8333333333333334
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2002,0.9090909090909091
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2003,0.6666666666666666
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2004,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2005,0.875
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2006,0.9166666666666666
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2007,0.9166666666666666
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2008,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2009,0.9090909090909091
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2010,0.8
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2011,0.7142857142857143
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2012,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2013,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2014,0.7142857142857143
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2015,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2016,0.9166666666666666
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2017,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2018,1
White Shrimp,presence,30.10778,-90.42194,Pontchartrain,2019,1
White Shrimp,presence,30.11028,-89.673330000000007,Pontchartrain,2017,1
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2010,1
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2011,0.75
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2012,0.75
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2013,1
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2014,0.5714285714285714
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2015,0.75
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2016,0.7272727272727273
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2017,0.75
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2018,0.8333333333333334
White Shrimp,presence,30.12056,-89.22944,Pontchartrain,2019,1
White Shrimp,presence,30.12222,-89.71889,Pontchartrain,2015,1
White Shrimp,presence,30.12222,-89.71889,Pontchartrain,2016,1
White Shrimp,presence,30.12222,-89.71889,Pontchartrain,2018,1
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1988,0.6666666666666666
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1989,0.5
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1990,0.6666666666666666
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1991,0.6666666666666666
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1992,0.8333333333333334
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1993,0.5
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1994,0.6666666666666666
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1995,0.3333333333333333
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1996,0.5333333333333333
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1997,0.6
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1998,0.875
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,1999,0.625
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2000,0.5625
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2001,0.9375
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2002,0.75
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2003,0.9375
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2004,0.6875
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2005,1
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2006,0.7142857142857143
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2007,0.8666666666666667
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2008,1
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2009,0.9333333333333333
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2010,0.8
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2011,0.75
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2012,0.75
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2013,1
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2014,0.8333333333333334
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2015,1
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2016,0.8888888888888888
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2017,0.9166666666666666
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2018,0.8461538461538461
White Shrimp,presence,30.12379,-89.7032,Pontchartrain,2019,0.8
White Shrimp,presence,30.13583,-89.65,Pontchartrain,1988,1
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2011,0.8
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2012,1
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2013,1
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2014,0.7142857142857143
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2015,0.9166666666666666
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2016,1
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2017,0.9166666666666666
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2018,0.9166666666666666
White Shrimp,presence,30.14528,-93.32389,Calcasieu,2019,1
White Shrimp,presence,30.15,-89.875,Pontchartrain,1986,0
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2000,0.3333333333333333
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2001,0.5833333333333334
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2002,0.5
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2003,0.4
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2004,1
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2005,1
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2006,0.9166666666666666
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2007,1
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2008,0.7777777777777778
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2009,0.8181818181818182
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2010,0.8333333333333334
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2011,0.8571428571428571
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2012,1
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2013,1
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2014,1
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2015,0.9
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2016,0.8181818181818182
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2017,0.75
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2018,0.75
White Shrimp,presence,30.15344,-89.85857,Pontchartrain,2019,1
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2011,0.8
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2012,1
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2013,1
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2014,0.8571428571428571
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2015,0.9166666666666666
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2016,1
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2017,1
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2018,1
White Shrimp,presence,30.19972,-93.27806,Calcasieu,2019,1
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2011,1
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2012,1
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2013,1
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2014,0.8571428571428571
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2015,0.75
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2016,1
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2017,0.9166666666666666
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2018,1
White Shrimp,presence,30.23556,-93.2275,Calcasieu,2019,1
White Shrimp,presence,30.25693,-89.98108,Pontchartrain,2013,1
White Shrimp,presence,30.25693,-89.98108,Pontchartrain,2014,1
White Shrimp,presence,30.25693,-89.98108,Pontchartrain,2017,1
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2000,0.3333333333333333
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2001,0.5833333333333334
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2002,0.6666666666666666
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2003,0.16666666666666666
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2004,0
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2005,0.75
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2006,1
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2007,0.9166666666666666
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2008,0.8333333333333334
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2009,0.8
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2010,0.8333333333333334
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2011,0.8571428571428571
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2012,1
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2013,0.5
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2014,1
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2015,0.7777777777777778
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2016,0.8181818181818182
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2017,0.9090909090909091
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2018,0.8461538461538461
White Shrimp,presence,30.25833,-89.98111,Pontchartrain,2019,0.3333333333333333
White Shrimp,presence,30.31806,-90.23472,Pontchartrain,2016,1
White Shrimp,presence,30.31806,-90.23472,Pontchartrain,2018,0
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2000,1
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2001,0.75
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2002,0.8181818181818182
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2003,0.8
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2004,1
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2005,0.8
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2006,0.9
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2007,0.9090909090909091
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2008,0.9
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2009,0.9
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2010,0.8
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2011,0.7142857142857143
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2012,1
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2013,0.5
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2014,0.5714285714285714
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2015,0.875
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2016,1
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2017,0.9090909090909091
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2018,0.9230769230769231
White Shrimp,presence,30.33833,-90.27,Pontchartrain,2019,1
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1986,0.6666666666666666
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1987,0.75
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1988,0.25
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1989,0.9
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1990,0.6666666666666666
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1991,0.5454545454545454
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1992,0.5333333333333333
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1993,0.75
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1994,0.625
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1995,0.75
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1996,0.375
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1997,0.5625
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1998,0.6875
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,1999,0.6875
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2000,0.35294117647058826
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2001,0.9333333333333333
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2002,0.5
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2003,0.4375
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2004,0.75
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2005,0.6
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2006,0.35714285714285715
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2007,0.3333333333333333
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2008,0.4
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2009,0.75
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2010,0.375
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2011,0.5
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2012,0.5
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2013,0.5
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2014,0.2857142857142857
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2015,0.5454545454545454
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2016,0.8333333333333334
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2017,0.8181818181818182
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2018,0.5833333333333334
White Shrimp,weighted,29.04917,-90.73917,Terrebonne,2019,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1986,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1987,0.5
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1988,0.8
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1989,0.9
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1990,0.8181818181818182
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1991,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1992,0.9230769230769231
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1993,0.9090909090909091
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1994,0.8666666666666667
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1995,0.9285714285714286
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1996,0.7
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1997,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1998,0.9230769230769231
White Shrimp,weighted,29.055,-90.94139,Terrebonne,1999,0.8125
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2000,0.3333333333333333
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2001,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2002,0.8333333333333334
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2003,0.7333333333333333
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2004,0.875
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2005,0.8125
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2006,0.625
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2007,0.5
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2008,0.7333333333333333
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2009,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2010,0.8888888888888888
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2011,0.8
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2012,1
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2013,0.75
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2014,0.8333333333333334
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2015,0.8181818181818182
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2016,0.8333333333333334
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2017,0.9230769230769231
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2018,0.8333333333333334
White Shrimp,weighted,29.055,-90.94139,Terrebonne,2019,0.5
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2010,1
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2011,0.75
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2012,0.75
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2013,1
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2014,0.5714285714285714
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2015,1
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2016,0.8333333333333334
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2017,0.8333333333333334
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2018,0.75
White Shrimp,weighted,29.12111,-90.2325,Terrebonne,2019,0.5
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2010,1
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2011,0.75
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2012,1
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2013,1
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2014,0.8571428571428571
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2015,1
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2016,1
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2017,1
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2018,0.8333333333333334
White Shrimp,weighted,29.14194,-90.25861,Terrebonne,2019,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2010,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2011,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2012,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2013,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2014,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2015,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2016,0.9166666666666666
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2017,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2018,1
White Shrimp,weighted,29.15417,-90.84778,Terrebonne,2019,0.75
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1986,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1987,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1988,0.875
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1989,0.9090909090909091
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1990,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1991,0.9090909090909091
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1992,0.9375
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1993,0.9375
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1994,0.8125
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1995,0.8125
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1996,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1997,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1998,0.8125
White Shrimp,weighted,29.16833,-90.685,Terrebonne,1999,0.875
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2000,0.7647058823529411
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2001,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2002,0.9375
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2003,0.9375
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2004,0.9375
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2005,0.875
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2006,0.9333333333333333
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2007,0.875
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2008,0.9333333333333333
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2009,0.9375
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2010,0.9
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2011,0.6666666666666666
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2012,0.75
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2013,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2014,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2015,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2016,0.9166666666666666
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2017,1
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2018,0.9166666666666666
White Shrimp,weighted,29.16833,-90.685,Terrebonne,2019,0.75
White Shrimp,weighted,29.17,-90.08,Barataria,2010,0
White Shrimp,weighted,29.17,-90.08,Barataria,2011,0.5
White Shrimp,weighted,29.17,-90.08,Barataria,2012,0.5
White Shrimp,weighted,29.17,-90.08,Barataria,2015,0.6363636363636364
White Shrimp,weighted,29.17,-90.08,Barataria,2016,0.6666666666666666
White Shrimp,weighted,29.17,-90.08,Barataria,2017,0.6666666666666666
White Shrimp,weighted,29.17,-90.08,Barataria,2018,0.5833333333333334
White Shrimp,weighted,29.17,-90.08,Barataria,2019,1
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1986,0.8333333333333334
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1987,0.75
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1988,0.7777777777777778
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1989,0.9090909090909091
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1990,0.8181818181818182
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1991,0.8333333333333334
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1992,0.8125
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1993,0.9333333333333333
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1994,0.75
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1995,0.8125
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1996,0.9230769230769231
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1997,0.8
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1998,0.9230769230769231
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,1999,0.8125
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2000,0.6875
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2001,0.8125
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2002,0.8666666666666667
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2003,0.8666666666666667
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2004,0.9375
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2005,0.75
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2006,0.9375
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2007,0.9375
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2008,0.8666666666666667
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2009,0.8125
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2010,1
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2011,0.8
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2012,1
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2013,1
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2014,1
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2015,0.8333333333333334
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2016,0.75
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2017,1
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2018,0.9166666666666666
White Shrimp,weighted,29.17056,-90.93333,Terrebonne,2019,0.5
White Shrimp,weighted,29.17306,-90.80694,Terrebonne,2010,1
White Shrimp,weighted,29.17306,-90.80694,Terrebonne,2011,1
White Shrimp,weighted,29.17306,-90.80694,Terrebonne,2012,1
White Shrimp,weighted,29.17306,-90.80694,Terrebonne,2013,1
